ID_ARBRE,commune,quartier,site,cote_voirie,matricule_arbre,genre_arbre,espece_arbre,controle,situation,type_sol,surf_permeable,date_plantation,classe_age,hauteur,classe_hauteur,diametre,circonference (en cm),classe_circonference,port_arbre,vigueur_pousse,champignon_collet,insecte_collet,plaie_collet,observation_collet,champignon_tronc,insecte_tronc,fissure_tronc,rejet_tronc,tuteurage_arbre,canisse_arbre,plaie_tronc,observation_tronc,champignon_houppier,insecte_houppier,fissure_houppier,ecorce_incluse_houppier,bois_mort_houppier,plaie_houppier,observation_houppier,esperance_maintien,contrainte,classification_diagnostic
78551-Arbres-612,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,1,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-613,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,2,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,41.3802852,65,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-614,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,3,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,41.3802852,65,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-615,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,4,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,66.8450761,105,C3,R5,P,Non,Non,RCPLC,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-616,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,5,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-617,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,6,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLNC,Axe 3 Mort 2M Nord,1,Non,C2
78551-Arbres-618,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,7,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-619,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,8,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-620,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,9,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,60.47887837,95,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-621,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,10,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,70.02817496,110,C3,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-622,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,11,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,54.11268065,85,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-623,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,12,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,50.92958179,80,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-624,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,13,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,54.11268065,85,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-625,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,14,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,73.21127382,115,C3,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-626,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,15,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,54.11268065,85,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-627,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,16,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,54.11268065,85,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Échaudure,1,Non,C2
78551-Arbres-628,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,17,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,50.92958179,80,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLS,Plaie longitudinale ,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-629,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,18,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,47.74648293,75,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-630,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,19,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-631,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,20,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Déchirure ,1,Non,C2
78551-Arbres-632,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,21,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,50.92958179,80,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Déchirure ,1,Non,C2
78551-Arbres-633,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,22,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,54.11268065,85,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-634,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,23,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,70.02817496,110,C3,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-635,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,24,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Déchirure ,1,Non,C2
78551-Arbres-636,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,25,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,60.47887837,95,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-637,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,26,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-638,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,27,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,47.74648293,75,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Échaudure,1,Non,C2
78551-Arbres-639,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,28,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,44.56338407,70,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-640,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,29,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,47.74648293,75,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-641,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,30,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,54.11268065,85,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-642,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,31,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-643,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,32,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,66.8450761,105,C3,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Branches cassées ,1,Non,C2
78551-Arbres-644,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,33,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,60.47887837,95,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Branches cassées ,1,Non,C2
78551-Arbres-645,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,34,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Branches cassées ,1,Non,C2
78551-Arbres-646,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,35,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,54.11268065,85,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Branches cassées ,1,Non,C2
78551-Arbres-647,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,36,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Branches cassées ,1,Non,C2
78551-Arbres-648,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,37,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Branches cassées ,1,Non,C2
78551-Arbres-649,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,38,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,66.8450761,105,C3,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Branches cassées ,1,Non,C2
78551-Arbres-650,Saint Germain en Laye,Quartier 1 - Cœur de Ville et Quatier forestier,Avenue Gambetta,Pair,39,Tilia, Europaea -  - Pallida,,Alignement,Gr,1,1980,A,600,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLC,,Non,Non,TPF,Non,Non,Non,TPLC,,Non,Non,HPF ,Non,HPBM ,HPLS,Branches cassées ,1,Non,C2
78551-Arbres-651,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,30,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,JA,700,H2,54.11268065,85,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,Plaie longitudinale ,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-652,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,31,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,JA,700,H2,57.29577951,90,C2,SL,MP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-653,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,32,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,JA,700,H2,54.11268065,85,C2,SL,PP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLNC,Affaiblissement physiologique important,3,Non,C3
78551-Arbres-654,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,33,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,JA,700,H2,54.11268065,85,C2,SL,MP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,Plaie longitudinale ,Non,Non,HPF ,Non,HPBM ,HPLS,Affaiblissement physiologique important,2,Non,C2
78551-Arbres-655,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,34,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2010,JA,700,H2,28.64788976,45,C1,SL,PP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,Plaie longitudinale ,Non,Non,HPF ,Non,HPBM ,HPLS,Affaiblissement physiologique important,3,Non,C3
78551-Arbres-656,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,35,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,A,700,H2,70.02817496,110,C3,SL,PP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,Affaiblissement physiologique important,2,Non,C2
78551-Arbres-657,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,36,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,JA,700,H2,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-658,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,37,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,JA,700,H2,47.74648293,75,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Oui,HPBM ,HPLS,Écorce incluse,1,Oui,C3
78551-Arbres-659,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,38,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,JA,700,H2,44.56338407,70,C2,SL,PP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,Affaiblissement physiologique important,3,Non,C3
78551-Arbres-660,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,39,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,A,700,H2,47.74648293,75,C2,SL,PP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,Plaie longitudinale ,Non,Non,HPF ,Non,HPBM ,HPLS,Affaiblissement physiologique important,2,Non,C2
78551-Arbres-661,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,40,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,A,700,H2,73.21127382,115,C3,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-662,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,41,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,A,700,H2,66.8450761,105,C3,SL,PP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HBMU ,HPLS,Affaiblissement physiologique important,3,Oui,C3
78551-Arbres-663,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,42,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,JA,700,H2,35.01408748,55,C2,SL,D,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HBMU ,HPLS,Affaiblissement physiologique important,4,Oui,C5
78551-Arbres-664,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,43,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2015,J,500,H1,15.91549431,25,C1,SL,PP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HBMU ,HPLS,Affaiblissement physiologique important,3,Non,C4
78551-Arbres-665,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Pair,44,Fraxinus, Angustifolia -  - Oxycarpa 'Raywood',,Alignement,MA,3,2015,J,500,H1,19.09859317,30,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,Affaiblissement physiologique important,1,Non,C3
78551-Arbres-666,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Impair,2,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2010,JA,500,H1,38.19718634,60,C2,SL,MP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLNC,Affaiblissement physiologique important,1,Non,C3
78551-Arbres-667,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Impair,3,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2010,JA,500,H1,19.09859317,30,C1,SL,MP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,Plaie longitudinale ,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-668,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Impair,4,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,JA,500,H1,44.56338407,70,C2,SL,PP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLNC,Plaie longitudinale ,Non,Non,HPF ,Non,HPBM ,HPLS,Affaiblissement physiologique important,3,Non,C3
78551-Arbres-669,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Impair,5,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,JA,500,H1,38.19718634,60,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLNC,Plaie longitudinale,1,Non,C2
78551-Arbres-670,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Impair,6,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,JA,1200,H3,66.8450761,105,C3,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C2
78551-Arbres-671,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Impair,7,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,JA,1200,H3,54.11268065,85,C2,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLNC,Plaie longitudinale,1,Non,C2
78551-Arbres-672,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Impair,8,Acer, Platanoides -   - Columnare,,Alignement,MA,3,2000,JA,1200,H3,73.21127382,115,C3,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,Axe 3 Mort 2M Nord,1,Non,C2
78551-Arbres-673,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Impair,9,Acer, Platanoides -   - Columnare,1,Alignement,MA,3,2000,JA,1200,H3,73.21127382,115,C3,SL,P,Non,Non,RCPPL,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLNC,Axe 3 Mort 2M Nord,1,Non,C3
78551-Arbres-674,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Impair,10,Fraxinus, Angustifolia -  - Oxycarpa 'Raywood',,Alignement,MA,3,2015,J,700,H2,28.64788976,45,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-675,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Impair,11,Fraxinus, Angustifolia -  - Oxycarpa 'Raywood',,Alignement,MA,3,2015,J,500,H1,25.46479089,40,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-676,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Pereire,Impair,12,Fraxinus, Angustifolia -  - Oxycarpa 'Raywood',,Alignement,MA,3,2019,J,500,H1,19.09859317,30,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,T2:Bipode,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,Allongement des branches,1,Non,C1
78551-Arbres-677,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Bastiat,Impair,1,Acer, Platanoides -   - Columnare,,Alignement,S,1,2015,JA,500,H1,28.64788976,45,C1,SL,PP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Oui,TPLNC,Plaie longitudinale ,Non,Non,HPF ,Non,HPBM ,HPLS,Affaiblissement physiologique important,3,Non,C4
78551-Arbres-678,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Bastiat,Impair,2,Fraxinus, Angustifolia -  - Oxycarpa 'Raywood',,Alignement,S,1,2019,J,500,H1,19.09859317,30,C1,SL,PP,Non,Non,RCPPL,,Non,Non,TPF,Non,T2:Bipode,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,Allongement des branches,2,Non,C2
78551-Arbres-679,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Bastiat,Impair,3,Acer, Platanoides -   - Columnare,,Alignement,S,1,2015,J,500,H1,19.09859317,30,C1,SL,P,Non,Non,RCPPL,,Non,Non,TPF,Non,T2:Bipode,Oui,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,,1,Non,C1
78551-Arbres-680,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Bastiat,Impair,4,Acer, Platanoides -   - Columnare,,Alignement,S,1,2015,J,500,H1,15.91549431,25,C1,SL,PP,Non,Non,RCPPL,,Non,Non,TPF,Non,T2:Bipode,Non,TPPL,,Non,Non,HPF ,Non,HPBM ,HPLS,Allongement des branches,3,Non,C2
78551-Arbres-681,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Bastiat,Impair,5,Acer, Platanoides -   - Columnare,,Alignement,S,1,2000,JA,700,H2,57.29577951,90,C2,SL,PP,Non,Non,RCPPL,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HBMI ,HPLS,Affaiblissement physiologique important,3,Oui,C3
78551-Arbres-682,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Rue Bastiat,Impair,6,Acer, Platanoides -   - Columnare,,Alignement,S,1,2000,JA,700,H2,47.74648293,75,C2,SL,PP,Non,Non,RCPLNC,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,Affaiblissement physiologique important,3,Non,C3
